"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1780728643523920252","Wed Apr 17 22:42:47 +0000 2024","21","Wow Netanyahu wow Kau bantai penduduk asli Palestina kau runtuhkan bangunan milik mereka kau rusak jalannya kini dengan lantang dan tak tahu malu kau bilang akan membangun kembali Gaza!!! Dasar pencuri perampas pembunuh Simpan saja rencana mu itu Yahu !!! https://t.co/yB3XBp48wW","1780728643523920252","https://pbs.twimg.com/ext_tw_video_thumb/1780728514066751488/pu/img/0RYWuGber35VBDbs.jpg","","in","","1","11","14","https://twitter.com/nenglaela93/status/1780728643523920252","1588842390324137984","nenglaela93"
"1780720158421791032","Wed Apr 17 22:09:04 +0000 2024","135","Erdogan: Israel Kalahkan Hitler dengan Membantai 14 Ribu Anak-Anak Palestina https://t.co/sk7rknkAlT #TempoDunia","1780720158421791032","","","in","Indonesia","2","9","61","https://twitter.com/tempodotco/status/1780720158421791032","18129942","tempodotco"
"1780174614242697297","Tue Apr 16 10:01:16 +0000 2024","444","Wahai YAHUDI PESEK Palestina gak butuh dukunganmu .. KAMI gak butuh analisamu ttg siapa Israel Laknatullah .. We don't care about your opinion Kami gak akan berhenti berbicara ttg Palestina meskipun GAZA telah menjadi debu ️ Bissmillah #FreePalestine 🇵🇸 https://t.co/jceCYD6Y2m","1780174614242697297","https://pbs.twimg.com/ext_tw_video_thumb/1780174323971706880/pu/img/OsWQDI0y3NvOK25M.jpg","","in","","6","7","198","https://twitter.com/QueenSilence_/status/1780174614242697297","1546669442595074048","QueenSilence_"
"1780585993227342106","Wed Apr 17 13:15:57 +0000 2024","318","Oman di landa banjir besar Allah menguji Timteng dgn bencana *Akibat Acuh terhadap Palestina ( ? ) https://t.co/I4aNR9w8Ah","1780585993227342106","https://pbs.twimg.com/ext_tw_video_thumb/1780585806941581312/pu/img/3CiXC4GKAq4LPGq-.jpg","","in","multiverse","2","18","123","https://twitter.com/Never__alonely/status/1780585993227342106","1282751327588585473","Never__alonely"
"1780180358585102448","Tue Apr 16 10:24:06 +0000 2024","454","Pro-Palestinian activists on the Sotckholm Metro in Sweden sang Leve Palestina a song by the Palestinian-Swedish band Kofia that has become an anthem of Palestinian resistance in protests around the world. https://t.co/90KShLjtHO","1780180358585102448","https://pbs.twimg.com/media/GLR4SVMXEAEugSZ.jpg","","en","","5","14","174","https://twitter.com/MiddleEastEye/status/1780180358585102448","2373735295","MiddleEastEye"
"1780645013526835477","Wed Apr 17 17:10:28 +0000 2024","312","Y acá los homosexuales y grupos feministas defienden a Iran y Palestina. https://t.co/49OJmI0Wly","1780645013526835477","https://pbs.twimg.com/amplify_video_thumb/1780609727078035456/img/8PTBbVlgyJvxgpho.jpg","","es","Costa Rica","33","111","242","https://twitter.com/jhnmntr/status/1780645013526835477","45979415","jhnmntr"
"1780760571777822734","Thu Apr 18 00:49:39 +0000 2024","667","¿Zowl acaba de decir que esta de acuerdo con el genocidio de la población palestina por un tema de feminicidios y donde se mata gente homosexual? Pues si https://t.co/HZ7EPXivYV","1780760571777822734","https://pbs.twimg.com/media/GLaHnozXQAADSuP.png","","es","En el bosque trepando arboles","14","38","84","https://twitter.com/oOoConservas/status/1780760571777822734","1534389947704156161","oOoConservas"
"1780185963643224371","Tue Apr 16 10:46:22 +0000 2024","3595","- Abandonas el Sáhara. - No sabes qué hacer con Cataluña Navarra y el País Vasco - Dejas que Marruecos amenace a Ceuta Melilla y Canarias. - Y tienes España por los suelos. Pero tienes la solución para Palestina. Un poquito de por favor Sánchez. https://t.co/pxY6k9o8v1","1780185963643224371","","","es","Alcalá de Henares","18","58","1389","https://twitter.com/AntonioRNaranjo/status/1780185963643224371","80251375","AntonioRNaranjo"
"1780700272005939442","Wed Apr 17 20:50:03 +0000 2024","28","As my friends were talking about their new Chanel and Hermes handbags they desperately try to include me in the useless conversation so I sent them a picture of the last handbag I got and LEVE PALESTINA 🇵🇸 https://t.co/98FQAEwvKB","1780700272005939442","https://pbs.twimg.com/media/GLZRczragAEuJls.jpg","","en","earth ","0","5","3","https://twitter.com/Alshaye3F/status/1780700272005939442","400912000","Alshaye3F"
"1780290196514181181","Tue Apr 16 17:40:33 +0000 2024","190","Scontri alla protesta pro #Palestina alla #Sapienza di #Roma le urla di una manifestante contro la polizia: Mi avete tirato per i capelli sono caduta a terra e mi avete calpestato https://t.co/P2KKiDCZD5","1780290196514181181","https://pbs.twimg.com/amplify_video_thumb/1780288834862829568/img/ctTQbw2pFMfYCHMr.jpg","","it","","85","381","62","https://twitter.com/localteamit/status/1780290196514181181","700665886823219201","localteamit"
"1780273121410306503","Tue Apr 16 16:32:42 +0000 2024","143","Serangan Iran ke Israel: Serangan Bukan Untuk Gaza Palestina! Kemudian disebarluaskan berita dusta bahwa negara-negara Arab bersekutu membantu Israel atas serangan Syiah Iran tersebut. Baca lebih banyak di: https://t.co/sSdfSQIOOV","1780273121410306503","","","in","Saudi Arabia","3","64","61","https://twitter.com/saudinesia/status/1780273121410306503","932704213901160448","saudinesia"
"1780440050788184182","Wed Apr 17 03:36:01 +0000 2024","291","BANTUAN KEMANUSIAAN YANG BUSUK | Seorang warga Palestina dari Gaza memperlihatkan bantuan makanan yang mereka terima. Namun isi paket yang diperlihatkan dipenuhi belatung dan tidak layak untuk dikonsumsi. Warga Palestina tidak hanya dibuat kelaparan oleh Israel tetapi juga ","1780440050788184182","","","in","","7","8","221","https://twitter.com/kucinggendut__/status/1780440050788184182","1191930766583840770","kucinggendut__"
"1780800117269737536","Thu Apr 18 03:26:48 +0000 2024","95","إن الحرب ضد إسرائيل يجب أن تستمر إلى أن يخرج اليهود من كل أرض فلسطين. Berperang melawan Israel harus terus dilakukan sampai mereka benar-benar angkat kaki dari tanah Palestina. Yahya Abdul Lathif Ayyasyi (1966-1996)","1780800117269737536","","","und","16°03'22.1""N 48°59'49.8""E","0","4","20","https://twitter.com/thoriqatuna/status/1780800117269737536","801617328098058240","thoriqatuna"
"1780528204710838783","Wed Apr 17 09:26:19 +0000 2024","831","Kalau kuburan massal di RS Asy-Syifa Gaza korban kejahatan kemanusiaan israel ini ditemukannya di Ukraina bisa dibayangkan hebohnya dunia. Tapi ketika korbannya Palestina dan pelakunya Israel AS dan sekutu2nya diam&amp;pura2&amp;tak peduli. Israel hancurkan hukum jg peradaban dunia.","1780528204710838783","","","in","Jakarta Capital Region","0","10","598","https://twitter.com/hnurwahid/status/1780528204710838783","86012022","hnurwahid"
"1780640818014941491","Wed Apr 17 16:53:48 +0000 2024","11212","Palestinos insistem em viver apesar do genocídio que já matou ou mutilou mais de 100 mil palestinos em 6 meses. O nome disso Sarah é Sumud (صمود) a perseverança inabalável palestina ️🇵🇸","1780640818014941491","","","pt","","9","106","1632","https://twitter.com/marcosvmf_/status/1780640818014941491","1470789843877781507","marcosvmf_"
"1780856468243189784","Thu Apr 18 07:10:43 +0000 2024","0","Israel government #StopGenocide in Palestina. Commit to @un_council ceasefire and respect International law. https://t.co/aTH0p6Z18C","1780856468243189784","","","en","Barcelona","0","0","0","https://twitter.com/AndresPozas/status/1780856468243189784","264472186","AndresPozas"
"1780550892711706643","Wed Apr 17 11:11:43 +0000 2024","3595","@europapress No pueden llevar el tren a Extremadura van a llevar la Paz a Palestina...","1780554732345422238","","europapress","es","","18","104","630","https://twitter.com/unchinodechina/status/1780554732345422238","4816899857","unchinodechina"
