"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1775613735761310160","Wed Apr 03 20:05:53 +0000 2024","0","@vidio Sudah bisa min makasih min","1775615729771155753","","vidio","in","Indonesia - Emirates Stadium","0","0","0","https://twitter.com/Gooners_Report/status/1775615729771155753","1617274111","Gooners_Report"
"1775563369145339996","Wed Apr 03 19:18:15 +0000 2024","0","@vidio @netrasamsara min kok saya berlangganan di tv gabisa ya? ada 2 paket yg aktif di akun yg sama mobile dan tv tp pas di tv kok gabisa yah?","1775603740210504139","","vidio","in","Liverpool, England","0","1","0","https://twitter.com/bangbengreza/status/1775603740210504139","857444033735442435","bangbengreza"
"1775433120378187988","Wed Apr 03 08:49:43 +0000 2024","0","@vidio Film atau series nih?","1775445564974661988","","vidio","in","Bogor, Jawa Barat","0","1","0","https://twitter.com/SHadromy/status/1775445564974661988","1358823775362424832","SHadromy"
"1761713639135002624","Tue Apr 02 19:59:23 +0000 2024","0","@vidio @JCIndonesia di video saya gak ada nih min","1775251704944234663","","vidio","in","Jakarta, Indonesia","0","0","0","https://twitter.com/genzed/status/1775251704944234663","130832974","genzed"
"1775106921265246429","Tue Apr 02 19:34:29 +0000 2024","0","@vidio Done cek DM min","1775245436460413128","","vidio","in","Bandung, Indonesia","0","1","0","https://twitter.com/kamalcha08/status/1775245436460413128","17963920","kamalcha08"
"1775106921265246429","Tue Apr 02 19:31:05 +0000 2024","0","@vidio @ahasyari_inet Ini gmn ya drtd ntn premier league gangguan trus play sebntar gangguan teknis terus","1775244583825440950","","vidio","in","Bandung, Indonesia","0","1","0","https://twitter.com/kamalcha08/status/1775244583825440950","17963920","kamalcha08"
"1775106921265246429","Tue Apr 02 12:57:21 +0000 2024","0","@vidio Min ini kualitas video nya kho ga bisa pilih resolusi ya? cuma auto aja apa harus premium kah?","1775145497046728978","","vidio","in","","0","1","0","https://twitter.com/ahasyari_inet/status/1775145497046728978","1028798073302999040","ahasyari_inet"
"1775081451459129393","Tue Apr 02 08:45:47 +0000 2024","0","@vidio Responnya cepet banget makasih min ","1775082187794378869","","vidio","in","","0","0","0","https://twitter.com/EMAGE07/status/1775082187794378869","1714440764342804480","EMAGE07"
"1775034376616886775","Tue Apr 02 05:35:48 +0000 2024","0","@vidio drama 49 days udah ga ada lagi atau gimana nih?","1775034376616886775","","vidio","in","","0","1","0","https://twitter.com/xxalmirangrhn/status/1775034376616886775","115819661","xxalmirangrhn"
"1774598356079382837","Mon Apr 01 01:10:46 +0000 2024","0","@vidio oh gitu.. oke deh min. makasih jawabannya ","1774605291717562623","","vidio","in","in your timeline","0","1","0","https://twitter.com/xjhpp/status/1774605291717562623","104410124","xjhpp"
"1774598356079382837","Mon Apr 01 01:00:38 +0000 2024","0","@vidio beberapa konten pilihan itu yg kae apa utk bisa langsung liat itu utk gold/platinum? soalnya kudu pencet play dulu baru ketauan itu konten platinumnya.","1774602738695098552","","vidio","in","in your timeline","0","1","0","https://twitter.com/xjhpp/status/1774602738695098552","104410124","xjhpp"
"1774598356079382837","Mon Apr 01 00:43:13 +0000 2024","0","@vidio paket vidio gold itu bisa utk akses apa ya min? soalnya konten drakor/movie sejauh ini aku cek semua harus pake platinum. ga ada yg bisa diakses pake gold kah?","1774598356079382837","","vidio","in","in your timeline","0","1","0","https://twitter.com/xjhpp/status/1774598356079382837","104410124","xjhpp"
