created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Jan 30 14:30:10 +0000 2024;1752338420377243985;"@leohertanto @uhuyjoss @roomkost @idextratime @bolacomID Wkwkwk biarin aja bg itu padahal yg like 511, dia mau timnas indo mainnya long ball gajelas lagi";0;1;0;0;in;1570209959476101120;1752299102384361821;HojlundSiregar;https://twitter.com/HojlundSiregar/status/1752338420377243985
Tue Jan 30 14:21:28 +0000 2024;1752336227129512247;"mulai suka timnas waktu diasuh coach sty karna mainnya mulai bagus, jd tertarik buat nonton. eh skrg ada rumor ganti pelatih lagi kayak FAKLAH ANJG";0;0;0;0;in;1422233530281590785;1752336227129512247;dnnartp29;https://twitter.com/dnnartp29/status/1752336227129512247
Tue Jan 30 13:49:24 +0000 2024;1752328160862257432;"Timnas U-20 jelek bener mainnya, ngga ada pola 😂";0;0;0;1;in;80493203;1752328160862257432;JSTKH3;https://twitter.com/JSTKH3/status/1752328160862257432
Tue Jan 30 13:48:26 +0000 2024;1752327916677955657;"@utdfocusid @bliblidotcom bener-bener atraktif banget loh padahal Indonesia lawan Australia hal seperti ini yang harus rutin diperagain Indonesia mau siapa pun lawannya cuma Shin Tae-yong yang berani lakuin revolusi di Timnas Indonesia sempet ga percaya kalo Indonesia sekelas itu mainnya walau kalah";0;1;0;0;in;1399713117295108100;1752248755506843712;snmblex;https://twitter.com/snmblex/status/1752327916677955657
Tue Jan 30 13:45:27 +0000 2024;1752327163204997358;"Emang harus diakui sih pas babak pertama itu timnas mainnya bagus tp tetep finishingnya ampassss🥱🥱🥱";0;0;0;0;in;1147503854;1752327163204997358;purwachyd;https://twitter.com/purwachyd/status/1752327163204997358
Tue Jan 30 13:39:13 +0000 2024;1752325594845761555;"@yanpanjie @dwiwahyue_ @SiaranBolaLive Bukan salah pelatih? Otaknya dipake bro, federasi justru sering memfasilitasi pelatih timnas tapi tetep aja minim prestasi. Kalo liga mah gausah ditanya, emang liga kita itu busuk tapi ditengah kebusukan itu, cuma sty yg masih bisa bagus mainnya. Dan kualitas liga emg keluhan sty";0;0;0;2;in;1698135951565053952;1752279597033628019;skyrim8764801;https://twitter.com/skyrim8764801/status/1752325594845761555
Tue Jan 30 13:05:26 +0000 2024;1752317096456020012;"Udah kaya tim eropa mainnya. Kalau timnas pertengahan 90an, udah dishoot kenceng dari detik ke-20 kayanya";0;1;1;7;in;19333068;1752317096456020012;kotakmakan;https://twitter.com/kotakmakan/status/1752317096456020012
Tue Jan 30 12:57:48 +0000 2024;1752315173543850218;"@idextratime @bliblidotcom Coach fakhri. Nanti pemain full di isi pemain Liga 1, mainnya long ball, menit 60 udah kecapean. Timnas idaman😋";0;0;0;0;in;1675168551798468611;1752303826160455803;fbeforeadit;https://twitter.com/fbeforeadit/status/1752315173543850218
Tue Jan 30 12:48:53 +0000 2024;1752312927921791210;"timnas u20 mainnya jelek passing salah mulu ya begitulah gambaran timnas tanpa sty";0;0;0;0;in;991174513118232576;1752312927921791210;sakufabio;https://twitter.com/sakufabio/status/1752312927921791210
Tue Jan 30 12:26:22 +0000 2024;1752307263837245564;"Sekarang lawannya udah Jepang, Australia ga lagi timor leste, brunei. Kemarin aja bilangnya target 16 besar mau perpanjang katanya profesional? Di tangan STY mainnya timnas udah baguss pakk, kalo ditinggal sty mau balik diera kegelapan lagi? Mulai dari awal lagi?";0;1;0;0;in;1155292161266483200;1752306391447187630;oohsehungirll;https://twitter.com/oohsehungirll/status/1752307263837245564
Tue Jan 30 12:18:44 +0000 2024;1752305342405546407;"@SiaranBolaLive COBA TIMNAS INDONESIA MAINNYA KAYAK GINI";0;0;0;0;in;1730177943551545344;1752210554314473857;pakdeism1020;https://twitter.com/pakdeism1020/status/1752305342405546407
Tue Jan 30 12:10:08 +0000 2024;1752303179713438069;"@ainurohman saya setuju kalo STY Mending pergi ajja... Mau sebagus apapun pelatihnya tetep aja timnas indonesia mainnya ya kayak gitu juga....";0;0;0;0;in;1605128813217689600;1752221314721751420;mitotesinawa;https://twitter.com/mitotesinawa/status/1752303179713438069
Tue Jan 30 11:06:49 +0000 2024;1752287244805923126;"Timnas Indonesia sekarang mainnya udah Piala Asia, terus lawan-lawannya udah makin berkelas kayak Jepang, Irak, dan Australia. Eh masa' pelatihnya malah Fakhri 🤣🤣🤣  Panjang umur sepakbola Indonesia 😅";0;0;0;1;in;557578534;1752287244805923126;mel0dream;https://twitter.com/mel0dream/status/1752287244805923126
Tue Jan 30 11:06:05 +0000 2024;1752287059069567470;"Menatap Piala Asia ini bener" beda banget pas diawal lolos, dengan pas seminggu mau mulai.  Awal optimis sekali. Pas mau mulai pesimis sekali.  Simple aja, pengen timnas lebih baik mainnya dibandingkan 2 pertandingan #wcq202 Uji coba lawan Libya &amp  Iran beneran gak saya anggap sih";0;1;0;0;in;906176095;1751810787944083768;dheluck_man;https://twitter.com/dheluck_man/status/1752287059069567470
Tue Jan 30 11:02:57 +0000 2024;1752286269517013190;"@The_RedsIndo BIG NO, ntar mainnya balik ke setelan pabrik. Di era STY timnas mainnya udah berkembang, masak mau di mundurin lagi. Yang bener aja? Rugi dong!";0;0;0;1;in;1591691250712727552;1752271354953597082;itsghazalee;https://twitter.com/itsghazalee/status/1752286269517013190
Tue Jan 30 10:55:45 +0000 2024;1752284458835906629;"@The_RedsIndo kalo yang gantiin STY beneran FH, mohon maaf gue pensiun nonton timnas 🙏🙏  mau lu juara AFF 10 kali jg bodoamat ajg, udah kebaca gaya mainnya gimana";0;4;0;0;in;1254880260002217985;1752271354953597082;bagasrff;https://twitter.com/bagasrff/status/1752284458835906629
Tue Jan 30 10:47:04 +0000 2024;1752282273981112647;"@KABAR_CHELSEA Lah dulu diego costa gacor di chelsea tapi timnas gatau kyk apa mainnya intinya jarang keliatan dah di timnas";0;1;0;0;in;1544243530800848896;1752265545351839782;Dimas__25;https://twitter.com/Dimas__25/status/1752282273981112647
Tue Jan 30 10:46:15 +0000 2024;1752282068539879842;"@colamandala @ainurohman era Luis milla dulu sayang banget, pas lagi naik2nya timnas, coba waktu itu diperpanjang ya minimal sampe AFF aja lah, kayaknya bisa juara klo liat mainnya";0;0;0;0;in;50547499;1752221314721751420;javierali;https://twitter.com/javierali/status/1752282068539879842
Tue Jan 30 10:23:08 +0000 2024;1752276248989196495;"@SiaranBolaLive STY OUT SIH GW GA BAKAL NONTON TIMNAS LAGI APALAGI KLAU PELATIHNYA LOKAL HADUH UDH GA BERES DEH, GW SIH MIKIR NANTI NATURALISASI YG MAINNYA OKE MALAH GA DAPAT MAIN, MALAH LOKAL PRET SEMUA YG KURANG MENJANJIKAN, SKIP NONTON TIMNAS GW";0;0;0;0;in;1675770683060781056;1752232957824385344;TejokiE66047;https://twitter.com/TejokiE66047/status/1752276248989196495
Tue Jan 30 10:19:40 +0000 2024;1752275377475731620;"@idextratime Gue ga terlalu ngikutin mainnya timnas si, cuma beberapa kali emg nonton TAPI AJG BGT EMG YG NGATA²IN SHAYNE KEMAREN, apalagi yg smpe blg² "mending mainin arhan" Halah pantek, diliat dulu cok lawannya siapa gblk😭🙏 Emosi sm fans² buciners ini🙏🙏";0;0;0;0;in;1456334291492032512;1752165672573091911;sukanyarebahan_;https://twitter.com/sukanyarebahan_/status/1752275377475731620
Tue Jan 30 10:01:27 +0000 2024;1752270793365659810;"@gilabola_ina Setuju. Sy nonton Timnas dr jaman kaptennya Iswadi Idris th 70an. (Ya, sy tua). Sy YAKIN Timnas skrg mainnya BAGUS &amp  msh bs lebih bagus lg, krn msh muda², pelatihnya cocok dan momentumnya sdg bagus. Jangan dirusak (dg ganti pelatih ataupun terlambat perpanjang kontrak pelatih).";0;0;0;0;in;518091174;1752218560972382623;homeofkhalifah;https://twitter.com/homeofkhalifah/status/1752270793365659810
Tue Jan 30 08:49:47 +0000 2024;1752252760245121467;"@Indostransfer Nonton timnas di afc, terus nonton liga 1, beda bgt cara mainnya";0;0;0;0;in;1355320123200954370;1752252146324795804;DadanMalik1;https://twitter.com/DadanMalik1/status/1752252760245121467
Tue Jan 30 08:37:43 +0000 2024;1752249722428158404;"@gilabola_ina @carson_gianluca Gass bkin petisi aja ntr min.. bukan ngebela satu pihak, tpi demi progress timnas indo lebih baik kedepannyaa Trlepas piala asia kmren, ga liat apa kita mainnya dah ckup okee...media,komentator asing serta pelatih australia jga mengakui dan mengapresiasi timnas kita";0;0;0;1;in;1256120386799853569;1752149923796340991;gigiyaya99;https://twitter.com/gigiyaya99/status/1752249722428158404
Tue Jan 30 08:35:34 +0000 2024;1752249181279006846;"@_BangFu Udah tua kok ga tau kualitas liga 1 kek mana,hadehhh Emg ga berapa ya sekarang timnas mainnya jauh lebih oke dr sebelum2nya?";0;1;0;1;in;1367259750782537730;1752206242372817184;helloanxiety17;https://twitter.com/helloanxiety17/status/1752249181279006846
Tue Jan 30 08:31:01 +0000 2024;1752248035130949834;"@thejurgenholic @bliblidotcom Semoga mainnya makin bagus biar bisa bersaing sama Foden di timnas Inggris";0;1;0;0;in;1364631369138114560;1752245520842838242;BramantioAb;https://twitter.com/BramantioAb/status/1752248035130949834
Tue Jan 30 08:26:41 +0000 2024;1752246943584239665;"@ainurohman KL sy  STY  mungkin pergi. Kadang dibilang ngga pernah memberi trophy. Berapa bnyk sih timnas yg pny trophy  benua/asosiasi resmi FIFA? Se level Swedia , Belgia saja engga pernah juara Eropa. Apa mrk jelek mainnya?.";0;0;0;0;in;1505695678885863425;1752221314721751420;smbc243;https://twitter.com/smbc243/status/1752246943584239665
Tue Jan 30 08:15:00 +0000 2024;1752244006376100050;"@idextratime udah ga layak, semenjak sering nonton timnas mainnya enak";0;0;0;0;in;1326095534264705024;1752211602743706068;adtrnld;https://twitter.com/adtrnld/status/1752244006376100050
Tue Jan 30 07:42:03 +0000 2024;1752235711301091483;"Nih liat pembenci sty &amp  yg ga support timnas. Bukti yg paham bola itu tau sty itu berkelas cuy. Mainnya timnas aja beda &amp  berkelas gitu. Dan yg mau hire sty bukan negara dri asean. Dikira sty ga laku lagi gara2 ngelatih timnas rank 145 😒  Klean2 yg ga percaya proses mending diem";0;0;0;0;in;76260588;1752235711301091483;kritenk_;https://twitter.com/kritenk_/status/1752235711301091483
Tue Jan 30 07:17:19 +0000 2024;1752229487973122296;"@StreliziaxAlpha @anakodok2009 @UpdateBolabola Nih gue serius bentar yak. Gak usah diladenin panjang2, ngabisin tenaga lu doang, serius dah. Orang kayak gitu patokannya cuman statistik sama skor, tok!   Orang klo tiap hari nonton bola &amp  sering main bola di real life, tetep bakalan bisa notice kalo timnas kita mainnya oke.";0;2;0;1;in;1284556860410834945;1752209918801981535;PokoknyaItuDahh;https://twitter.com/PokoknyaItuDahh/status/1752229487973122296
Tue Jan 30 06:56:15 +0000 2024;1752224187983524217;"@anakodok2009 @PokoknyaItuDahh @UpdateBolabola Lah lucu ni orang, lu lihat full gak sih mainnya timnas di afc? Enak mana umpan2 pendek dg longball jaman sblm sty? Selama fase grup timnas main bagus skema build upnya, gol marselino contohnya. Kita emg minus di finishing dan STY yang bawa timnas dari ranj 173 ke 142";0;1;0;0;in;1707991455560847360;1752209918801981535;StreliziaxAlpha;https://twitter.com/StreliziaxAlpha/status/1752224187983524217
Tue Jan 30 06:04:48 +0000 2024;1752211237327487262;"@makanbolaID Semenjak gagalnya Piala Dunia U20, gw jadi ngga suka Hokky, ditambah dia mainnya jelek, jadi sebel setiap liat nama dia masuk timnas terus disisi lain, gw jadi penasaran ini bocah bikin gw terpesona, sialnya ngga pernah terjadi.";0;2;0;0;in;1955710040;1751918154568302760;JimmYNWA_97;https://twitter.com/JimmYNWA_97/status/1752211237327487262
Tue Jan 30 04:58:00 +0000 2024;1752194428159352968;"Assalamualaikum tetangga🙏🏼😵 shock ketjil ada pemain timnas yg org Boyolali. Mana main di persija pulak. MANA KULIAH DI UTP😭😭 WOW SHOCK. Kurang jauh sekali sy mainnya https://t.co/XfKSyLBnW3";0;0;0;0;in;1545681399331430401;1752194428159352968;yujielwayy;https://twitter.com/yujielwayy/status/1752194428159352968
Mon Jan 29 23:29:31 +0000 2024;1752111760461668566;"@idextratime Tadi malam 7 pemain naturalisasi, 4 saya yg urus supaya cepat bisa main dalam waktu 8 bulan (cepatkan)...jd pemain timnas tidak hanya Liga 1 tapi juga pemain naturalisasi...dan semua td malam bagus mainnya...puas ngga sama semua pemain td malam ?";0;0;0;0;in;1698208427418497024;1752069621866528896;Jekeeti48;https://twitter.com/Jekeeti48/status/1752111760461668566
Mon Jan 29 23:28:37 +0000 2024;1752111535554740356;"@MafiaWasit Tadi malam 7 pemain naturalisasi, 4 saya yg urus supaya cepat bisa main dalam waktu 8 bulan (cepatkan)...jd pemain timnas tidak hanya Liga 1 tapi juga pemain naturalisasi...dan semua td malam bagus mainnya...puas ngga sama semua pemain td malam ?";0;0;0;0;in;1698208427418497024;1751904358265242048;Jekeeti48;https://twitter.com/Jekeeti48/status/1752111535554740356
Mon Jan 29 17:12:26 +0000 2024;1752016868091871585;"@zxdnee HDH SEDIH TP GUE SIH TETEP BANGGA KRN TIMNAS MAINNYA UDH OK😁";0;0;0;0;in;1610946821664407553;1751560019265642695;sheneedsabf;https://twitter.com/sheneedsabf/status/1752016868091871585
Mon Jan 29 17:02:17 +0000 2024;1752014310065459285;"@jokowi Dengan alasan menyambut lolosnya Timnas, main bola sambil hujan-hujanan....   Halaahhh , Pak.  yang lolos siapa....mainnya ama siapa ...🤣 Cari dukungan kurasa.";0;0;0;0;in;1221292279;1751381814340673664;Uvhie6;https://twitter.com/Uvhie6/status/1752014310065459285
Mon Jan 29 15:24:20 +0000 2024;1751989661420163308;"@idextratime di klub mainnya ngaco, di timnas ngaco juga,dan negaranya gagal di piala afrika.. balik ke klub naik pesawat pribadi dan cengar cengir.. urip songo tenan..";0;0;0;0;in;85354088;1751948388227326394;hrvione;https://twitter.com/hrvione/status/1751989661420163308
Mon Jan 29 13:43:09 +0000 2024;1751964200472285470;"@unmagnetism STY ini apa ya mainnya kurang greget. kalau main bertahan trus coach benny dollo juga bisa seperti timnas 2009. kita harusnya berani bermain terbuka seperti Man City. kita lihat negara tetangga saja mampu menahan imbang Korea rank 23 masa kita ga mampu nahan Australia rank 25";0;0;0;0;in;1585730128893464576;1751926413681442882;Alfar1Ryan;https://twitter.com/Alfar1Ryan/status/1751964200472285470
Mon Jan 29 13:23:33 +0000 2024;1751959267354280213;"@unmagnetism Lolos sih 16 besar, tapi cuma dibantu negara lain? Menang lawan Vietnam jg dapat gol dari langit. Seharusnya timnas gak seperti itu mainnya, coba pakai talenta2 asli Indonesia pasti lebih semangat mainnya, jadi kita pakai full lokal, pelatih nya indra sjafri 😤";0;0;0;0;in;1505468835226595328;1751926413681442882;robbypradana18;https://twitter.com/robbypradana18/status/1751959267354280213
Mon Jan 29 11:45:59 +0000 2024;1751934714267783527;"@Torabikaaduo @CoachJustinL takutnya dari pihak sty ngerasa ga di hargai dan juga nanti ditakutkan skuad u-23 mainnya ga secakep timnas senior. lu tau sendiri lah di negara yang namanya indonesia ini banyak orang yang cuma liat hasil doang.";0;1;0;0;in;1351721293813477376;1751606012468199907;debagusn;https://twitter.com/debagusn/status/1751934714267783527
Mon Jan 29 11:12:27 +0000 2024;1751926271888761055;"Selama ini gue adalah orang yang masa bodo dengan statistik dan mementingkan hasil akhir. Tapi semalem pas nonton timnas meskipun hasil akhirnya hancur, tapi ngeliat mainnya dan statistiknya ada rasa haru dan bangga dengan tim ini.";0;0;0;0;in;100790270;1751926271888761055;KharismaSukarno;https://twitter.com/KharismaSukarno/status/1751926271888761055
Mon Jan 29 10:13:08 +0000 2024;1751911345841488325;"@hasyimmah Iya sih, banyak gol bunuh dirinya. Tapi kemarin timnas mainnya bagus bgt, cuma gak menang. Ya kaya emyu sih 😭";0;0;0;0;in;1622449367386046465;1751604066827092102;torowagu;https://twitter.com/torowagu/status/1751911345841488325
Mon Jan 29 09:47:12 +0000 2024;1751904819093426241;"@IDGoonerscom Klo timnas mainnya bgtu dengan kualitas pemainnya ITU luar biasa tpi kalau arsenal dengan kualitas yang Ada Tapi Gak dapet apa2, EMG dibawah Arteta no hope dapet gelar";0;0;0;0;in;1259844225727901700;1751574924530180249;JoshKayne16;https://twitter.com/JoshKayne16/status/1751904819093426241
Mon Jan 29 08:40:35 +0000 2024;1751888056288976899;"appreciate buat timnas indo mainnya keren betul";0;0;0;0;in;1259050667844358146;1751888056288976899;rastzdw;https://twitter.com/rastzdw/status/1751888056288976899
Mon Jan 29 08:29:53 +0000 2024;1751885364271444432;"@NurHasa52632749 @erirendy5 @Indostransfer Tpi di era itu timnas kita msih menangan klo ketemu mereka, beda jauh ketika dilatih si engkong, hasil paling bagus ya seri, itupun di kandang kita mainnya";0;0;0;0;in;2394896934;1751776541611282875;moechaaliem;https://twitter.com/moechaaliem/status/1751885364271444432
Mon Jan 29 08:16:04 +0000 2024;1751881885603799228;"timnas indo mainnya build up pelan-pelan dari belakang u bilang keren dan mirip tim epl, giliran semua tim serie a mainnya kaya gitu dibilang boring. pundit bola hipokrit amat kaya prabowo😑";0;0;0;0;in;982975251247071232;1751881885603799228;RisangPFM;https://twitter.com/RisangPFM/status/1751881885603799228
Mon Jan 29 07:12:54 +0000 2024;1751865988424036695;"Tidak kangen sama sekali, timnas waktu itu mainnya kebanyalan long ball, dapat bola buang jauh. Timnas sekarang jauh lebih berkembang dengan one two pass nya. Lagian lawannya lapis 2 waktu itu dan yg sekarang adalah tim pildun nya australi yg lolos 16 besar pildun.";0;0;1;0;in;488153865;1751865988424036695;fulkilmaskun;https://twitter.com/fulkilmaskun/status/1751865988424036695
Mon Jan 29 07:06:00 +0000 2024;1751864250442948626;"@hatuejawa @SiaranBolaLive @Bolalob Kalo ada yg ketawa liat mainnya timnas tadi malem, fix ga ngerti bola.";0;1;0;19;in;1867178563;1751825973761511856;bimachandraaa;https://twitter.com/bimachandraaa/status/1751864250442948626
Mon Jan 29 06:16:47 +0000 2024;1751851866655260935;"@irvxan @bergasss Cek di tweet gw, timnas menang pun gw tetep kritik karena emg mainnya ga jelas.  Cuma longball dan inshallah bolanya beruntung bisa masuk ke gawang.  Karena emg selama ini kan strateginya STY cuma longball dan lemparan jarak jauh Arhan aja.";0;1;0;0;in;122645257;1751593925536543071;20gallantoarbi;https://twitter.com/20gallantoarbi/status/1751851866655260935
Mon Jan 29 06:13:27 +0000 2024;1751851029354959306;"@TimnasIndonesia Seumur2 nonton timnas baik secara langsung maupun tv, baru era ini ngeliat timnas mainnya cantik dan terarah cuma kurang striker tajam..  Salut dan bangga";0;0;0;0;in;1606952520332738562;1751613238301872552;AkuGaishan;https://twitter.com/AkuGaishan/status/1751851029354959306
Mon Jan 29 06:04:59 +0000 2024;1751848895637020746;"ivar menurut gue paling konsisten  otaknya encer banget jadi ga heran kalo dia market valuenya udah tembus 300K euro di umur 20 tahun  oh iya satu lagi, ivar itu adalah salah satu aktor timnas yang bisa bikin timnas jadi kelihatan enak mainnya  kalo duet ama haye gacor parah sih";0;1;0;1;in;1474782046648090625;1751848895637020746;rafxsho;https://twitter.com/rafxsho/status/1751848895637020746
Mon Jan 29 05:13:28 +0000 2024;1751835933496987901;"@AldenBenny @SiaranBolaLive Dapat penalti itu krn tim nyerang, bukan diem aja tiba2 dikasi penalti sama wasit?  Nonto full match kmrn kan? Lihat gmn timnas mainnya spt apa?";0;0;0;0;in;70059895;1751789301657124902;erryfreakz;https://twitter.com/erryfreakz/status/1751835933496987901
Mon Jan 29 04:59:47 +0000 2024;1751832489235255726;"@yanangPras @syariiifS Gg mainnya wak, sepanjang sejarah aku hidup gak pernah liat Timnas main mewah kayak gt. Kalo dlu Longball adalah jalan ninjaku.";0;1;0;0;in;113008619;1751597885479874836;Hariz5poetra;https://twitter.com/Hariz5poetra/status/1751832489235255726
Mon Jan 29 04:58:42 +0000 2024;1751832216802369719;"@syariiifS Lawan timnas juga ngimbangin itu cara mainnya.  Lawak betol Barca skrg wkwkwk";0;1;0;0;in;113008619;1751327791361249637;Hariz5poetra;https://twitter.com/Hariz5poetra/status/1751832216802369719
Mon Jan 29 04:48:28 +0000 2024;1751829639780327580;"Tapi setelah liat Match lawan Argentina, jujur rasa optimis saya naik lagi. Timnas saat itu mainnya solid &amp  kompak banget, keliatan banget semangat juangnya (keliatan gak mau dibantai sama Juara Dunia).";0;1;0;0;in;906176095;1751810787944083768;dheluck_man;https://twitter.com/dheluck_man/status/1751829639780327580
Mon Jan 29 04:39:42 +0000 2024;1751827435014979735;"@adhi64543061 @mrdzputra kemarin lihat pas babak pertama mainnya keren banget lho. - Umpan mengalir - Jarang kesalahan - Build Up tertata - Pemahaman Taktik bagus semoga bisa jadi tulang punggung masa depan TIMNAS Indonesia.";0;0;0;0;in;124706586;1751597860750070243;PhamMoengKast;https://twitter.com/PhamMoengKast/status/1751827435014979735
Mon Jan 29 04:18:50 +0000 2024;1751822183033372751;"Tadi malam 7 pemain naturalisasi, 4 saya yg urus supaya cepat bisa main dalam waktu 8 bulan (cepatkan)...jd pemain timnas tidak hanya Liga 1 tapi juga pemain naturalisasi...dan semua td malam bagus mainnya...puas ngga sama semua pemain td malam ?";8;58;0;6;in;99313322;1751822183033372751;AryaSinulingga;https://twitter.com/AryaSinulingga/status/1751822183033372751
Mon Jan 29 04:16:25 +0000 2024;1751821574267891725;"@virtualballers hubner sih keren bgt mainnya. baru gabung udh nyetel sama tim salut bgt. semoga yang lain jg bs stabil performanya kaya dia. semangat timnas🇮🇩🤍";0;0;0;0;in;1259346091;1751607879831011510;Doakanjadikaya;https://twitter.com/Doakanjadikaya/status/1751821574267891725
Mon Jan 29 03:59:44 +0000 2024;1751817374951678057;"makan tu beruntung. namanya jg olahraga, byk faktor yg buat suatu tim bs lanjut trs di turnamen diantaranya kerja keras, mentalitas dibarengi sdikit keberuntungan. akui aja timnas kita catat rekor baru lolos ke knockout. timnas kita dah berprogress, dr segi mainnya dah naik kelas";0;0;0;0;in;1158184496249749504;1751817374951678057;gumifachrun;https://twitter.com/gumifachrun/status/1751817374951678057
Mon Jan 29 03:56:17 +0000 2024;1751816510186885423;"@ainurohman Mainnya bagus banget sih udahan🔥 lupakan kekalahan 4 gol ini, fokus memperbaiki kekurangan yang ada dan konsisten menjadikan permainan seperti ini sbg standar minimum timnas";0;0;0;1;in;1143709946694946817;1751598094997926384;ufuffufff;https://twitter.com/ufuffufff/status/1751816510186885423
Mon Jan 29 03:46:04 +0000 2024;1751813937715351741;"@SiaranBolaLive Gw biasanya klo timnas dah ketinggalan 1-0 dah pesimis, malas nonton, tdi malam entah knp nonton sampe 3-0 njir menit 90. Enak aja gitu liat mainnya berasa nontonin liverpool era gegenpressing awal, ngotot dan emg bola dikuasai. Meski lini tengah dan depan kek ada gap terputus";0;2;2;12;in;796195526899183616;1751789301657124902;YungKenReds;https://twitter.com/YungKenReds/status/1751813937715351741
Mon Jan 29 03:23:39 +0000 2024;1751808297802629131;"@AfifFuadS Yang dia bilang objektif sih. Emg timnas jelek bgt mainnya. Lolos jalur hoki, menang sekali karna pinalti dan kartu merah. sisanya nguber pantat, Gaada fighting spiritnya. Gak malu sama malaysia bisa nahan tim sekelas korsel wlupn gak lolos 16bsr?";0;2;0;0;in;825263928;1750928668296421733;Muhtaz_28;https://twitter.com/Muhtaz_28/status/1751808297802629131
Mon Jan 29 03:15:48 +0000 2024;1751806322293801320;"Pertama kali ngeliat timnas Indonesia mainnya percaya diri, penuh determinasi, mental pantang menyerah. Cmn belum rezekinya aja buat melaju. 👍";0;0;0;0;in;22205722;1751806322293801320;VediSukma;https://twitter.com/VediSukma/status/1751806322293801320
Mon Jan 29 03:15:41 +0000 2024;1751806291155312723;"@cco_archive @gberrei @Indostransfer Ngapain nyerempet ama Oman, lhaa mereka aja mainnya pekok msak mau ngarep lolos 🤣 Posisi lagi nyari gol aja pemainnya pda lemes, mnding timnas kita lah yg lolos";0;0;0;0;in;2394896934;1751681635698033110;moechaaliem;https://twitter.com/moechaaliem/status/1751806291155312723
Mon Jan 29 03:11:19 +0000 2024;1751805194185458121;"@javierali @GOAL_ID turunin ekspektasi lu yg kita lawan kemarin langganan masuk pildun dan timnas ini baru masuk piala asia setelah 17 thn absen dan pertama kali masuk 16 besar. mainnya juga udah bagus kok kalo lu liat permainannya bukan skornya ya.";0;0;0;0;in;1503869374213816321;1751628731469475916;Lolipopjr12;https://twitter.com/Lolipopjr12/status/1751805194185458121
Mon Jan 29 03:07:36 +0000 2024;1751804255395262685;"@lagilagibola Babak 1 pdhal timnas mainnya banyak nyerang ya...next game lbh baik";0;0;0;1;in;362512972;1751637218471628820;tarsiusfan;https://twitter.com/tarsiusfan/status/1751804255395262685
Mon Jan 29 02:43:45 +0000 2024;1751798257012089086;"Nggak berhenti bilang BANGGA ama Timnas sekarang. Skuad termuda di turnamen✅ Mainnya tidak menggambarkan peringkat FIFA sama sekali✅ Rekor dan sejarah baru terpecahkan✅ Struick kalau senyum manis banget✅ https://t.co/f4yvN3U5s9";0;1;0;10;in;1734496526;1751798257012089086;nar_niah;https://twitter.com/nar_niah/status/1751798257012089086
Mon Jan 29 02:28:02 +0000 2024;1751794299321397496;"Kalau ini sih, sesuai prediksi karena memang mainnya istimewa. Pengin banget Indonesia dilatih oleh sosok seperti Petar Segrt.  Dulu punya Ivan Kolev dan terbukti timnas tampil baik sekalipun cuma pakai pemain Divisi Utama alias liga lokal. https://t.co/gGVHyr7TgT";0;1;0;0;in;1223843532110061568;1746220644780351599;bungekocom;https://twitter.com/bungekocom/status/1751794299321397496
Mon Jan 29 02:15:32 +0000 2024;1751791153354350948;"Tadi malam 7 pemain naturalisasi, 4 saya yg urus supaya cepat bisa main dalam waktu 8 bulan (cepatkan)...jd pemain timnas tidak hanya Liga 1 tapi juga pemain naturalisasi...dan semua td malam bagus mainnya...";1;5;0;1;in;99313322;1751791153354350948;AryaSinulingga;https://twitter.com/AryaSinulingga/status/1751791153354350948
Mon Jan 29 02:14:21 +0000 2024;1751790857559450084;"Dari match semalem kredit khusus gw berikan ke Justin hubner dia di Babak pertama mainnya kelas banget dia bisa defense, dia bisa crossing, shooting, dia di tengah dah kek jadi leader banget kelas emang ni pemain. Masih heran dia lebih milih jadi pemain timnas #TimnasDay";0;0;0;1;in;1209705727196971008;1751790857559450084;sipalingcuek_;https://twitter.com/sipalingcuek_/status/1751790857559450084
Mon Jan 29 02:07:35 +0000 2024;1751789153262641603;"@Indostransfer Gol ke1 beruntung, gol ke2 kesalahan dari asnawi, gol 3 4 emang udah gaada semangat lagi mainnya timnas. Jadi bener apa kata sty permainan kita udah bagus tapi balik lagi keberuntungannya masih belum berpihak ke kita. Lawan australia bisa main kaki ke kaki aja udah salut saya.";0;0;0;5;in;1070505077708775425;1751766797664297192;gatauahdark;https://twitter.com/gatauahdark/status/1751789153262641603
Mon Jan 29 02:03:48 +0000 2024;1751788199251497061;"@akankulepas @itsecondchance @nrdnmuh @mrdzputra Kesenioritasan juga menurut gua masi mending jordi yang udah punya pngalaman di eropa dan dia juga jdi kapten disna, jdi kalau untuk bawa pemain ya dari segi senioritas dan cara mainnya masi mending jordi dari pada fachrudin, buat apa bawa pemain senior di timnas tpi klo g main😭";0;1;0;0;in;813076052;1751590091334504945;mfrmdhn05;https://twitter.com/mfrmdhn05/status/1751788199251497061
Mon Jan 29 01:47:03 +0000 2024;1751783986219893133;"@virtualballers Kelas mainnya 1 tingkat dengan pemain lain Makanya msh angin2an timnas kita Coba semua setara Ivar &amp  Justin, rasanya tdk sulit Timnas bisa masuk kelas dunia.  PR PSSI msh sangat berat.";0;1;0;0;in;700958364260368385;1751607879831011510;Imronich;https://twitter.com/Imronich/status/1751783986219893133
